Chest,Shoulder,Sleeve Length,Waist,Predicted Size
108.1,47.4,21.5,108.6,3
108.1,47.4,21.5,108.9,3
108.1,47.4,22,106.6,3
108.1,47.4,22,107.1,3
108.1,47.4,22,107.6,3
108.1,47.4,22,108.1,3
108.1,47.4,22,108.6,3
108.1,47.4,22,108.9,3
108.1,47.4,22.5,106.6,3
108.1,47.4,22.5,107.1,3
108.1,47.4,22.5,107.6,3
108.1,47.4,22.5,108.1,3
108.1,47.4,22.5,108.6,3
108.1,47.4,22.5,108.9,3
108.1,47.4,22.6,106.6,3
108.1,47.4,22.6,107.1,3
108.1,47.4,22.6,107.6,3
108.1,47.4,22.6,108.1,3
108.1,47.4,22.6,108.6,3
108.1,47.4,22.6,108.9,3
108.1,47.9,21.5,106.6,3
108.1,47.9,21.5,107.1,3
108.1,47.9,21.5,107.6,3
108.1,47.9,21.5,108.1,3
108.1,47.9,21.5,108.6,3
108.1,47.9,21.5,108.9,3
108.1,47.9,22,106.6,3
108.1,47.9,22,107.1,3
108.1,47.9,22,107.6,3
108.1,47.9,22,108.1,3
108.1,47.9,22,108.6,3
108.1,47.9,22,108.9,3
108.1,47.9,22.5,106.6,3
108.1,47.9,22.5,107.1,3
108.1,47.9,22.5,107.6,3
108.1,47.9,22.5,108.1,3
108.1,47.9,22.5,108.6,3
108.1,47.9,22.5,108.9,3
108.1,47.9,22.6,106.6,3
108.1,47.9,22.6,107.1,3
108.1,47.9,22.6,107.6,3
108.1,47.9,22.6,108.1,3
108.1,47.9,22.6,108.6,3
108.1,47.9,22.6,108.9,3
108.1,48.4,21.5,106.6,3
108.1,48.4,21.5,107.1,3
108.1,48.4,21.5,107.6,3
108.1,48.4,21.5,108.1,3
108.1,48.4,21.5,108.6,3
108.1,48.4,21.5,108.9,3
108.1,48.4,22,106.6,3
108.1,48.4,22,107.1,3
108.1,48.4,22,107.6,3
108.1,48.4,22,108.1,3
108.1,48.4,22,108.6,3
108.1,48.4,22,108.9,3
108.1,48.4,22.5,106.6,3
108.1,48.4,22.5,107.1,3
108.1,48.4,22.5,107.6,3
108.1,48.4,22.5,108.1,3
108.1,48.4,22.5,108.6,3
108.1,48.4,22.5,108.9,3
108.1,48.4,22.6,106.6,3
108.1,48.4,22.6,107.1,3
108.1,48.4,22.6,107.6,3
108.1,48.4,22.6,108.1,3
108.1,48.4,22.6,108.6,3
108.1,48.4,22.6,108.9,3
108.1,48.9,21.5,106.6,3
108.1,48.9,21.5,107.1,3
108.1,48.9,21.5,107.6,3
108.1,48.9,21.5,108.1,3
108.1,48.9,21.5,108.6,3
108.1,48.9,21.5,108.9,3
108.1,48.9,22,106.6,3
108.1,48.9,22,107.1,3
108.1,48.9,22,107.6,3
108.1,48.9,22,108.1,3
108.1,48.9,22,108.6,3
108.1,48.9,22,108.9,3
108.1,48.9,22.5,106.6,3
108.1,48.9,22.5,107.1,3
108.1,48.9,22.5,107.6,3
108.1,48.9,22.5,108.1,3
108.1,48.9,22.5,108.6,3
108.1,48.9,22.5,108.9,3
108.1,48.9,22.6,106.6,3
108.1,48.9,22.6,107.1,3
108.1,48.9,22.6,107.6,3
108.1,48.9,22.6,108.1,3
108.1,48.9,22.6,108.6,3
108.1,48.9,22.6,108.9,3
108.1,49.2,21.5,106.6,3
108.1,49.2,21.5,107.1,3
108.1,49.2,21.5,107.6,3
108.1,49.2,21.5,108.1,3
108.1,49.2,21.5,108.6,3
108.1,49.2,21.5,108.9,3
108.1,49.2,22,106.6,3
108.1,49.2,22,107.1,3
108.1,49.2,22,107.6,3
108.1,49.2,22,108.1,3
108.1,49.2,22,108.6,3
108.1,49.2,22,108.9,3
108.1,49.2,22.5,106.6,3
108.1,49.2,22.5,107.1,3
108.1,49.2,22.5,107.6,3
108.1,49.2,22.5,108.1,3
108.1,49.2,22.5,108.6,3
108.1,49.2,22.5,108.9,3
108.1,49.2,22.6,106.6,3
108.1,49.2,22.6,107.1,3
108.1,49.2,22.6,107.6,3
108.1,49.2,22.6,108.1,3
108.1,49.2,22.6,108.6,3
108.1,49.2,22.6,108.9,3
108.6,46.9,21.5,106.6,3
108.6,46.9,21.5,107.1,3
108.6,46.9,21.5,107.6,3
108.6,46.9,21.5,108.1,3
108.6,46.9,21.5,108.6,3
108.6,46.9,21.5,108.9,3
108.6,46.9,22,106.6,3
108.6,46.9,22,107.1,3
108.6,46.9,22,107.6,3
108.6,46.9,22,108.1,3
108.6,46.9,22,108.6,3
108.6,46.9,22,108.9,3
108.6,46.9,22.5,106.6,3
108.6,46.9,22.5,107.1,3
108.6,46.9,22.5,107.6,3
108.6,46.9,22.5,108.1,3
108.6,46.9,22.5,108.6,3
108.6,46.9,22.5,108.9,3
108.6,46.9,22.6,106.6,3
108.6,46.9,22.6,107.1,3
108.6,46.9,22.6,107.6,3
108.6,46.9,22.6,108.1,3
108.6,46.9,22.6,108.6,3
108.6,46.9,22.6,108.9,3
108.6,47.4,21.5,106.6,3
108.6,47.4,21.5,107.1,3
108.6,47.4,21.5,107.6,3
108.6,47.4,21.5,108.1,3
108.6,47.4,21.5,108.6,3
108.6,47.4,21.5,108.9,3
108.6,47.4,22,106.6,3
108.6,47.4,22,107.1,3
108.6,47.4,22,107.6,3
108.6,47.4,22,108.1,3
108.6,47.4,22,108.6,3
108.6,47.4,22,108.9,3
108.6,47.4,22.5,106.6,3
108.6,47.4,22.5,107.1,3
108.6,47.4,22.5,107.6,3
108.6,47.4,22.5,108.1,3
108.6,47.4,22.5,108.6,3
108.6,47.4,22.5,108.9,3
108.6,47.4,22.6,106.6,3
108.6,47.4,22.6,107.1,3
108.6,47.4,22.6,107.6,3
108.6,47.4,22.6,108.1,3
108.6,47.4,22.6,108.6,3
108.6,47.4,22.6,108.9,3
108.6,47.9,21.5,106.6,3
108.6,47.9,21.5,107.1,3
108.6,47.9,21.5,107.6,3
108.6,47.9,21.5,108.1,3
108.6,47.9,21.5,108.6,3
108.6,47.9,21.5,108.9,3
108.6,47.9,22,106.6,3
108.6,47.9,22,107.1,3
108.6,47.9,22,107.6,3
108.6,47.9,22,108.1,3
108.6,47.9,22,108.6,3
108.6,47.9,22,108.9,3
108.6,47.9,22.5,106.6,3
108.6,47.9,22.5,107.1,3
108.6,47.9,22.5,107.6,3
108.6,47.9,22.5,108.1,3
108.6,47.9,22.5,108.6,3
108.6,47.9,22.5,108.9,3
108.6,47.9,22.6,106.6,3
108.6,47.9,22.6,107.1,3
108.6,47.9,22.6,107.6,3
108.6,47.9,22.6,108.1,3
108.6,47.9,22.6,108.6,3
108.6,47.9,22.6,108.9,3
108.6,48.4,21.5,106.6,3
108.6,48.4,21.5,107.1,3
108.6,48.4,21.5,107.6,3
108.6,48.4,21.5,108.1,3
108.6,48.4,21.5,108.6,3
108.6,48.4,21.5,108.9,3
108.6,48.4,22,106.6,3
108.6,48.4,22,107.1,3
108.6,48.4,22,107.6,3
108.6,48.4,22,108.1,3
108.6,48.4,22,108.6,3
108.6,48.4,22,108.9,3
108.6,48.4,22.5,106.6,3
108.6,48.4,22.5,107.1,3
108.6,48.4,22.5,107.6,3
108.6,48.4,22.5,108.1,3
108.6,48.4,22.5,108.6,3
108.6,48.4,22.5,108.9,3
108.6,48.4,22.6,106.6,3
108.6,48.4,22.6,107.1,3
108.6,48.4,22.6,107.6,3
108.6,48.4,22.6,108.1,3
108.6,48.4,22.6,108.6,3
108.6,48.4,22.6,108.9,3
108.6,48.9,21.5,106.6,3
108.6,48.9,21.5,107.1,3
108.6,48.9,21.5,107.6,3
108.6,48.9,21.5,108.1,3
108.6,48.9,21.5,108.6,3
108.6,48.9,21.5,108.9,3
108.6,48.9,22,106.6,3
108.6,48.9,22,107.1,3
108.6,48.9,22,107.6,3
108.6,48.9,22,108.1,3
108.6,48.9,22,108.6,3
108.6,48.9,22,108.9,3
108.6,48.9,22.5,106.6,3
108.6,48.9,22.5,107.1,3
108.6,48.9,22.5,107.6,3
108.6,48.9,22.5,108.1,3
108.6,48.9,22.5,108.6,3
108.6,48.9,22.5,108.9,3
108.6,48.9,22.6,106.6,3
108.6,48.9,22.6,107.1,3
108.6,48.9,22.6,107.6,3
108.6,48.9,22.6,108.1,3
108.6,48.9,22.6,108.6,3
108.6,48.9,22.6,108.9,3
108.6,49.2,21.5,106.6,3
108.6,49.2,21.5,107.1,3
108.6,49.2,21.5,107.6,3
108.6,49.2,21.5,108.1,3
108.6,49.2,21.5,108.6,3
108.6,49.2,21.5,108.9,3
108.6,49.2,22,106.6,3
108.6,49.2,22,107.1,3
108.6,49.2,22,107.6,3
108.6,49.2,22,108.1,3
108.6,49.2,22,108.6,3
108.6,49.2,22,108.9,3
108.6,49.2,22.5,106.6,3
108.6,49.2,22.5,107.1,3
108.6,49.2,22.5,107.6,3
108.6,49.2,22.5,108.1,3
108.6,49.2,22.5,108.6,3
108.6,49.2,22.5,108.9,3
108.6,49.2,22.6,106.6,3
108.6,49.2,22.6,107.1,3
108.6,49.2,22.6,107.6,3
108.6,49.2,22.6,108.1,3
108.6,49.2,22.6,108.6,3
108.6,49.2,22.6,108.9,3
108.9,46.9,21.5,106.6,3
108.9,46.9,21.5,107.1,3
108.9,46.9,21.5,107.6,3
108.9,46.9,21.5,108.1,3
108.9,46.9,21.5,108.6,3
108.9,46.9,21.5,108.9,3
108.9,46.9,22,106.6,3
108.9,46.9,22,107.1,3
108.9,46.9,22,107.6,3
108.9,46.9,22,108.1,3
108.9,46.9,22,108.6,3
108.9,46.9,22,108.9,3
108.9,46.9,22.5,106.6,3
108.9,46.9,22.5,107.1,3
108.9,46.9,22.5,107.6,3
108.9,46.9,22.5,108.1,3
108.9,46.9,22.5,108.6,3
108.9,46.9,22.5,108.9,3
108.9,46.9,22.6,106.6,3
108.9,46.9,22.6,107.1,3
108.9,46.9,22.6,107.6,3
108.9,46.9,22.6,108.1,3
108.9,46.9,22.6,108.6,3
108.9,46.9,22.6,108.9,3
108.9,47.4,21.5,106.6,3
108.9,47.4,21.5,107.1,3
108.9,47.4,21.5,107.6,3
108.9,47.4,21.5,108.1,3
108.9,47.4,21.5,108.6,3
108.9,47.4,21.5,108.9,3
108.9,47.4,22,106.6,3
108.9,47.4,22,107.1,3
108.9,47.4,22,107.6,3
108.9,47.4,22,108.1,3
108.9,47.4,22,108.6,3
108.9,47.4,22,108.9,3
108.9,47.4,22.5,106.6,3
108.9,47.4,22.5,107.1,3
108.9,47.4,22.5,107.6,3
108.9,47.4,22.5,108.1,3
108.9,47.4,22.5,108.6,3
108.9,47.4,22.5,108.9,3
108.9,47.4,22.6,106.6,3
108.9,47.4,22.6,107.1,3
108.9,47.4,22.6,107.6,3
108.9,47.4,22.6,108.1,3
108.9,47.4,22.6,108.6,3
108.9,47.4,22.6,108.9,3
108.9,47.9,21.5,106.6,3
108.9,47.9,21.5,107.1,3
108.9,47.9,21.5,107.6,3
108.9,47.9,21.5,108.1,3
108.9,47.9,21.5,108.6,3
108.9,47.9,21.5,108.9,3
108.9,47.9,22,106.6,3
108.9,47.9,22,107.1,3
108.9,47.9,22,107.6,3
108.9,47.9,22,108.1,3
108.9,47.9,22,108.6,3
108.9,47.9,22,108.9,3
108.9,47.9,22.5,106.6,3
108.9,47.9,22.5,107.1,3
108.9,47.9,22.5,107.6,3
108.9,47.9,22.5,108.1,3
108.9,47.9,22.5,108.6,3
108.9,47.9,22.5,108.9,3
108.9,47.9,22.6,106.6,3
108.9,47.9,22.6,107.1,3
108.9,47.9,22.6,107.6,3
108.9,47.9,22.6,108.1,3
108.9,47.9,22.6,108.6,3
108.9,47.9,22.6,108.9,3
108.9,48.4,21.5,106.6,3
108.9,48.4,21.5,107.1,3
108.9,48.4,21.5,107.6,3
108.9,48.4,21.5,108.1,3
108.9,48.4,21.5,108.6,3
108.9,48.4,21.5,108.9,3
108.9,48.4,22,106.6,3
108.9,48.4,22,107.1,3
108.9,48.4,22,107.6,3
108.9,48.4,22,108.1,3
108.9,48.4,22,108.6,3
108.9,48.4,22,108.9,3
108.9,48.4,22.5,106.6,3
108.9,48.4,22.5,107.1,3
108.9,48.4,22.5,107.6,3
108.9,48.4,22.5,108.1,3
108.9,48.4,22.5,108.6,3
108.9,48.4,22.5,108.9,3
108.9,48.4,22.6,106.6,3
108.9,48.4,22.6,107.1,3
108.9,48.4,22.6,107.6,3
108.9,48.4,22.6,108.1,3
108.9,48.4,22.6,108.6,3
108.9,48.4,22.6,108.9,3
108.9,48.9,21.5,106.6,3
108.9,48.9,21.5,107.1,3
108.9,48.9,21.5,107.6,3
108.9,48.9,21.5,108.1,3
108.9,48.9,21.5,108.6,3
108.9,48.9,21.5,108.9,3
108.9,48.9,22,106.6,3
108.9,48.9,22,107.1,3
108.9,48.9,22,107.6,3
108.9,48.9,22,108.1,3
108.9,48.9,22,108.6,3
108.9,48.9,22,108.9,3
108.9,48.9,22.5,106.6,3
108.9,48.9,22.5,107.1,3
108.9,48.9,22.5,107.6,3
108.9,48.9,22.5,108.1,3
108.9,48.9,22.5,108.6,3
108.9,48.9,22.5,108.9,3
108.9,48.9,22.6,106.6,3
108.9,48.9,22.6,107.1,3
108.9,48.9,22.6,107.6,3
108.9,48.9,22.6,108.1,3
108.9,48.9,22.6,108.6,3
108.9,48.9,22.6,108.9,3
108.9,49.2,21.5,106.6,3
108.9,49.2,21.5,107.1,3
108.9,49.2,21.5,107.6,3
108.9,49.2,21.5,108.1,3
108.9,49.2,21.5,108.6,3
108.9,49.2,21.5,108.9,3
108.9,49.2,22,106.6,3
108.9,49.2,22,107.1,3
108.9,49.2,22,107.6,3
108.9,49.2,22,108.1,3
108.9,49.2,22,108.6,3
108.9,49.2,22,108.9,3
108.9,49.2,22.5,106.6,3
108.9,49.2,22.5,107.1,3
108.9,49.2,22.5,107.6,3
108.9,49.2,22.5,108.1,3
108.9,49.2,22.5,108.6,3
108.9,49.2,22.5,108.9,3
108.9,49.2,22.6,106.6,3
108.9,49.2,22.6,107.1,3
108.9,49.2,22.6,107.6,3
108.9,49.2,22.6,108.1,3
108.9,49.2,22.6,108.6,3
108.9,49.2,22.6,108.9,3
111.7,49.5,22.8,111.7,4
111.7,49.5,22.8,112.2,4
111.7,49.5,22.8,112.7,4
111.7,49.5,22.8,113.2,4
111.7,49.5,22.8,113.7,4
111.7,49.5,22.8,114.2,4
111.7,49.5,22.8,114.7,4
111.7,49.5,22.8,115.2,4
111.7,49.5,22.8,115.7,4
111.7,49.5,22.8,116.2,4
111.7,49.5,23.3,111.7,4
111.7,49.5,23.3,112.2,4
111.7,49.5,23.3,112.7,4
111.7,49.5,23.3,113.2,4
111.7,49.5,23.3,113.7,4
111.7,49.5,23.3,114.2,4
111.7,49.5,23.3,114.7,4
111.7,49.5,23.3,115.2,4
111.7,49.5,23.3,115.7,4
111.7,49.5,23.3,116.2,4
111.7,49.5,23.8,111.7,4
111.7,49.5,23.8,112.2,4
111.7,49.5,23.8,112.7,4
111.7,49.5,23.8,113.2,4
111.7,49.5,23.8,113.7,4
111.7,49.5,23.8,114.2,4
111.7,49.5,23.8,114.7,4
111.7,49.5,23.8,115.2,4
111.7,49.5,23.8,115.7,4
111.7,49.5,23.8,116.2,4
111.7,49.5,24.3,111.7,4
111.7,49.5,24.3,112.2,4
111.7,49.5,24.3,112.7,4
111.7,49.5,24.3,113.2,4
111.7,49.5,24.3,113.7,4
111.7,49.5,24.3,114.2,4
111.7,49.5,24.3,114.7,4
111.7,49.5,24.3,115.2,4
111.7,49.5,24.3,115.7,4
111.7,49.5,24.3,116.2,4
111.7,49.5,24.8,111.7,4
111.7,49.5,24.8,112.2,4
111.7,49.5,24.8,112.7,4
111.7,49.5,24.8,113.2,4
111.7,49.5,24.8,113.7,4
111.7,49.5,24.8,114.2,4
111.7,49.5,24.8,114.7,4
111.7,49.5,24.8,115.2,4
111.7,49.5,24.8,115.7,4
111.7,49.5,24.8,116.2,4
111.7,49.5,25.14,111.7,4
111.7,49.5,25.14,112.2,4
111.7,49.5,25.14,112.7,4
111.7,49.5,25.14,113.2,4
111.7,49.5,25.14,113.7,4
111.7,49.5,25.14,114.2,4
111.7,49.5,25.14,114.7,4
111.7,49.5,25.14,115.2,4
111.7,49.5,25.14,115.7,4
111.7,49.5,25.14,116.2,4
111.7,50,22.8,111.7,4
111.7,50,22.8,112.2,4
111.7,50,22.8,112.7,4
111.7,50,22.8,113.2,4
111.7,50,22.8,113.7,4
111.7,50,22.8,114.2,4
111.7,50,22.8,114.7,4
111.7,50,22.8,115.2,4
111.7,50,22.8,115.7,4
111.7,50,22.8,116.2,4
111.7,50,23.3,111.7,4
111.7,50,23.3,112.2,4
111.7,50,23.3,112.7,4
111.7,50,23.3,113.2,4
111.7,50,23.3,113.7,4
111.7,50,23.3,114.2,4
111.7,50,23.3,114.7,4
111.7,50,23.3,115.2,4
111.7,50,23.3,115.7,4
111.7,50,23.3,116.2,4
111.7,50,23.8,111.7,4
111.7,50,23.8,112.2,4
111.7,50,23.8,112.7,4
111.7,50,23.8,113.2,4
111.7,50,23.8,113.7,4
111.7,50,23.8,114.2,4
111.7,50,23.8,114.7,4
111.7,50,23.8,115.2,4
111.7,50,23.8,115.7,4
111.7,50,23.8,116.2,4
111.7,50,24.3,111.7,4
111.7,50,24.3,112.2,4
111.7,50,24.3,112.7,4
111.7,50,24.3,113.2,4
111.7,50,24.3,113.7,4
111.7,50,24.3,114.2,4
111.7,50,24.3,114.7,4
111.7,50,24.3,115.2,4
111.7,50,24.3,115.7,4
111.7,50,24.3,116.2,4
111.7,50,24.8,111.7,4
111.7,50,24.8,112.2,4
111.7,50,24.8,112.7,4
111.7,50,24.8,113.2,4
111.7,50,24.8,113.7,4
111.7,50,24.8,114.2,4
111.7,50,24.8,114.7,4
111.7,50,24.8,115.2,4
111.7,50,24.8,115.7,4
111.7,50,24.8,116.2,4
111.7,50,25.14,111.7,4
111.7,50,25.14,112.2,4
111.7,50,25.14,112.7,4
111.7,50,25.14,113.2,4
111.7,50,25.14,113.7,4
111.7,50,25.14,114.2,4
111.7,50,25.14,114.7,4
111.7,50,25.14,115.2,4
111.7,50,25.14,115.7,4
111.7,50,25.14,116.2,4
111.7,50.5,22.8,111.7,4
111.7,50.5,22.8,112.2,4
111.7,50.5,22.8,112.7,4
111.7,50.5,22.8,113.2,4
111.7,50.5,22.8,113.7,4
111.7,50.5,22.8,114.2,4
111.7,50.5,22.8,114.7,4
111.7,50.5,22.8,115.2,4
111.7,50.5,22.8,115.7,4
111.7,50.5,22.8,116.2,4
111.7,50.5,23.3,111.7,4
111.7,50.5,23.3,112.2,4
111.7,50.5,23.3,112.7,4
111.7,50.5,23.3,113.2,4
111.7,50.5,23.3,113.7,4
111.7,50.5,23.3,114.2,4
111.7,50.5,23.3,114.7,4
111.7,50.5,23.3,115.2,4
111.7,50.5,23.3,115.7,4
111.7,50.5,23.3,116.2,4
111.7,50.5,23.8,111.7,4
111.7,50.5,23.8,112.2,4
111.7,50.5,23.8,112.7,4
111.7,50.5,23.8,113.2,4
111.7,50.5,23.8,113.7,4
111.7,50.5,23.8,114.2,4
111.7,50.5,23.8,114.7,4
111.7,50.5,23.8,115.2,4
111.7,50.5,23.8,115.7,4
111.7,50.5,23.8,116.2,4
111.7,50.5,24.3,111.7,4
111.7,50.5,24.3,112.2,4
111.7,50.5,24.3,112.7,4
111.7,50.5,24.3,113.2,4
111.7,50.5,24.3,113.7,4
111.7,50.5,24.3,114.2,4
111.7,50.5,24.3,114.7,4
111.7,50.5,24.3,115.2,4
111.7,50.5,24.3,115.7,4
111.7,50.5,24.3,116.2,4
111.7,50.5,24.8,111.7,4
111.7,50.5,24.8,112.2,4
111.7,50.5,24.8,112.7,4
111.7,50.5,24.8,113.2,4
111.7,50.5,24.8,113.7,4
111.7,50.5,24.8,114.2,4
111.7,50.5,24.8,114.7,4
111.7,50.5,24.8,115.2,4
111.7,50.5,24.8,115.7,4
111.7,50.5,24.8,116.2,4
111.7,50.5,25.14,111.7,4
111.7,50.5,25.14,112.2,4
111.7,50.5,25.14,112.7,4
111.7,50.5,25.14,113.2,4
111.7,50.5,25.14,113.7,4
111.7,50.5,25.14,114.2,4
111.7,50.5,25.14,114.7,4
111.7,50.5,25.14,115.2,4
111.7,50.5,25.14,115.7,4
111.7,50.5,25.14,116.2,4
112.2,49.5,22.8,111.7,4
112.2,49.5,22.8,112.2,4
112.2,49.5,22.8,112.7,4
112.2,49.5,22.8,113.2,4
112.2,49.5,22.8,113.7,4
112.2,49.5,22.8,114.2,4
112.2,49.5,22.8,114.7,4
112.2,49.5,22.8,115.2,4
112.2,49.5,22.8,115.7,4
112.2,49.5,22.8,116.2,4
112.2,49.5,23.3,111.7,4
112.2,49.5,23.3,112.2,4
112.2,49.5,23.3,112.7,4
112.2,49.5,23.3,113.2,4
112.2,49.5,23.3,113.7,4
112.2,49.5,23.3,114.2,4
112.2,49.5,23.3,114.7,4
112.2,49.5,23.3,115.2,4
112.2,49.5,23.3,115.7,4
112.2,49.5,23.3,116.2,4
112.2,49.5,23.8,111.7,4
112.2,49.5,23.8,112.2,4
112.2,49.5,23.8,112.7,4
112.2,49.5,23.8,113.2,4
112.2,49.5,23.8,113.7,4
112.2,49.5,23.8,114.2,4
112.2,49.5,23.8,114.7,4
112.2,49.5,23.8,115.2,4
112.2,49.5,23.8,115.7,4
112.2,49.5,23.8,116.2,4
112.2,49.5,24.3,111.7,4
112.2,49.5,24.3,112.2,4
112.2,49.5,24.3,112.7,4
112.2,49.5,24.3,113.2,4
112.2,49.5,24.3,113.7,4
112.2,49.5,24.3,114.2,4
112.2,49.5,24.3,114.7,4
112.2,49.5,24.3,115.2,4
112.2,49.5,24.3,115.7,4
112.2,49.5,24.3,116.2,4
112.2,49.5,24.8,111.7,4
112.2,49.5,24.8,112.2,4
112.2,49.5,24.8,112.7,4
112.2,49.5,24.8,113.2,4
112.2,49.5,24.8,113.7,4
112.2,49.5,24.8,114.2,4
112.2,49.5,24.8,114.7,4
112.2,49.5,24.8,115.2,4
112.2,49.5,24.8,115.7,4
112.2,49.5,24.8,116.2,4
112.2,49.5,25.14,111.7,4
112.2,49.5,25.14,112.2,4
112.2,49.5,25.14,112.7,4
112.2,49.5,25.14,113.2,4
112.2,49.5,25.14,113.7,4
112.2,49.5,25.14,114.2,4
112.2,49.5,25.14,114.7,4
112.2,49.5,25.14,115.2,4
112.2,49.5,25.14,115.7,4
112.2,49.5,25.14,116.2,4
112.2,50,22.8,111.7,4
112.2,50,22.8,112.2,4
112.2,50,22.8,112.7,4
112.2,50,22.8,113.2,4
112.2,50,22.8,113.7,4
112.2,50,22.8,114.2,4
112.2,50,22.8,114.7,4
112.2,50,22.8,115.2,4
112.2,50,22.8,115.7,4
112.2,50,22.8,116.2,4
112.2,50,23.3,111.7,4
112.2,50,23.3,112.2,4
112.2,50,23.3,112.7,4
112.2,50,23.3,113.2,4
112.2,50,23.3,113.7,4
112.2,50,23.3,114.2,4
112.2,50,23.3,114.7,4
112.2,50,23.3,115.2,4
112.2,50,23.3,115.7,4
112.2,50,23.3,116.2,4
112.2,50,23.8,111.7,4
112.2,50,23.8,112.2,4
112.2,50,23.8,112.7,4
112.2,50,23.8,113.2,4
112.2,50,23.8,113.7,4
112.2,50,23.8,114.2,4
112.2,50,23.8,114.7,4
112.2,50,23.8,115.2,4
112.2,50,23.8,115.7,4
112.2,50,23.8,116.2,4
112.2,50,24.3,111.7,4
112.2,50,24.3,112.2,4
112.2,50,24.3,112.7,4
112.2,50,24.3,113.2,4
112.2,50,24.3,113.7,4
112.2,50,24.3,114.2,4
112.2,50,24.3,114.7,4
112.2,50,24.3,115.2,4
112.2,50,24.3,115.7,4
112.2,50,24.3,116.2,4
112.2,50,24.8,111.7,4
112.2,50,24.8,112.2,4
112.2,50,24.8,112.7,4
112.2,50,24.8,113.2,4
112.2,50,24.8,113.7,4
112.2,50,24.8,114.2,4
112.2,50,24.8,114.7,4
112.2,50,24.8,115.2,4
112.2,50,24.8,115.7,4
112.2,50,24.8,116.2,4
112.2,50,25.14,111.7,4
112.2,50,25.14,112.2,4
112.2,50,25.14,112.7,4
112.2,50,25.14,113.2,4
112.2,50,25.14,113.7,4
112.2,50,25.14,114.2,4
112.2,50,25.14,114.7,4
112.2,50,25.14,115.2,4
112.2,50,25.14,115.7,4
112.2,50,25.14,116.2,4
112.2,50.5,22.8,111.7,4
112.2,50.5,22.8,112.2,4
112.2,50.5,22.8,112.7,4
112.2,50.5,22.8,113.2,4
112.2,50.5,22.8,113.7,4
112.2,50.5,22.8,114.2,4
112.2,50.5,22.8,114.7,4
112.2,50.5,22.8,115.2,4
112.2,50.5,22.8,115.7,4
112.2,50.5,22.8,116.2,4
112.2,50.5,23.3,111.7,4
112.2,50.5,23.3,112.2,4
112.2,50.5,23.3,112.7,4
112.2,50.5,23.3,113.2,4
112.2,50.5,23.3,113.7,4
112.2,50.5,23.3,114.2,4
112.2,50.5,23.3,114.7,4
112.2,50.5,23.3,115.2,4
112.2,50.5,23.3,115.7,4
112.2,50.5,23.3,116.2,4
112.2,50.5,23.8,111.7,4
112.2,50.5,23.8,112.2,4
112.2,50.5,23.8,112.7,4
112.2,50.5,23.8,113.2,4
112.2,50.5,23.8,113.7,4
112.2,50.5,23.8,114.2,4
112.2,50.5,23.8,114.7,4
112.2,50.5,23.8,115.2,4
112.2,50.5,23.8,115.7,4
112.2,50.5,23.8,116.2,4
112.2,50.5,24.3,111.7,4
112.2,50.5,24.3,112.2,4
112.2,50.5,24.3,112.7,4
112.2,50.5,24.3,113.2,4
112.2,50.5,24.3,113.7,4
112.2,50.5,24.3,114.2,4
112.2,50.5,24.3,114.7,4
112.2,50.5,24.3,115.2,4
112.2,50.5,24.3,115.7,4
112.2,50.5,24.3,116.2,4
112.2,50.5,24.8,111.7,4
112.2,50.5,24.8,112.2,4
112.2,50.5,24.8,112.7,4
112.2,50.5,24.8,113.2,4
112.2,50.5,24.8,113.7,4
112.2,50.5,24.8,114.2,4
112.2,50.5,24.8,114.7,4
112.2,50.5,24.8,115.2,4
112.2,50.5,24.8,115.7,4
112.2,50.5,24.8,116.2,4
112.2,50.5,25.14,111.7,4
112.2,50.5,25.14,112.2,4
112.2,50.5,25.14,112.7,4
112.2,50.5,25.14,113.2,4
112.2,50.5,25.14,113.7,4
112.2,50.5,25.14,114.2,4
112.2,50.5,25.14,114.7,4
112.2,50.5,25.14,115.2,4
112.2,50.5,25.14,115.7,4
112.2,50.5,25.14,116.2,4
112.7,49.5,22.8,111.7,4
112.7,49.5,22.8,112.2,4
112.7,49.5,22.8,112.7,4
112.7,49.5,22.8,113.2,4
112.7,49.5,22.8,113.7,4
112.7,49.5,22.8,114.2,4
112.7,49.5,22.8,114.7,4
112.7,49.5,22.8,115.2,4
112.7,49.5,22.8,115.7,4
112.7,49.5,22.8,116.2,4
112.7,49.5,23.3,111.7,4
112.7,49.5,23.3,112.2,4
112.7,49.5,23.3,112.7,4
112.7,49.5,23.3,113.2,4
112.7,49.5,23.3,113.7,4
112.7,49.5,23.3,114.2,4
112.7,49.5,23.3,114.7,4
112.7,49.5,23.3,115.2,4
112.7,49.5,23.3,115.7,4
112.7,49.5,23.3,116.2,4
112.7,49.5,23.8,111.7,4
112.7,49.5,23.8,112.2,4
112.7,49.5,23.8,112.7,4
112.7,49.5,23.8,113.2,4
112.7,49.5,23.8,113.7,4
112.7,49.5,23.8,114.2,4
112.7,49.5,23.8,114.7,4
112.7,49.5,23.8,115.2,4
112.7,49.5,23.8,115.7,4
112.7,49.5,23.8,116.2,4
112.7,49.5,24.3,111.7,4
112.7,49.5,24.3,112.2,4
112.7,49.5,24.3,112.7,4
112.7,49.5,24.3,113.2,4
112.7,49.5,24.3,113.7,4
112.7,49.5,24.3,114.2,4
